theta1,theta2,theta3,L1,L2,L3,roll,pitch,yaw
8,55,81,2.638439589399816,13.475976088430102,15.831856715715055,-1.42,2.42,4.01
61,188,43,14.262834704032542,21.13126800086333,11.477693490231381,3.15,-4.88,4.58
44,181,16,11.665447355061374,20.764748857944518,5.0279006281868845,12.32,-9.18,6.43
117,102,171,17.413716694115408,16.62831853071796,20.24115008234622,-6.20,1.53,3.96
24,83,106,7.207196026308502,15.89826251769707,16.83775804095728,-1.37,4.84,4.30
153,85,175,19.298672286269284,15.948085017929593,20.45058959258554,-8.55,-2.31,3.29
2,56,120,0.7158563429488609,13.617072883547621,17.570796326794895,-4.66,3.06,4.02
31,133,113,8.932839602563512,18.251474735072684,17.204277183876087,2.26,5.97,4.71
56,123,178,13.617072883547621,17.727875959474385,20.607669225265028,-4.61,7.34,4.45
105,29,156,16.78539816339745,8.457501307691139,19.45575191894877,-14.48,-3.66,1.95
88,60,116,15.991692468305096,14.14167955265112,17.361356816555578,-4.67,-2.62,3.62
179,49,148,20.66002910282486,12.546720267483146,19.036872898470133,-10.14,-8.97,2.26
15,98,120,4.740468306292527,16.418879020478638,17.570796326794895,-1.40,2.65,4.46
31,83,162,8.932839602563512,15.89826251769707,19.76991118430775,-6.15,5.36,4.36
90,17,99,16.0,5.312047538836488,16.471238898038468,-13.77,-8.32,1.46
92,14,164,16.10471975511966,4.449773801476823,19.874630939427412,-20.26,-5.50,1.05
149,176,109,19.089232776029963,20.50294947014537,16.994837673636766,5.40,-2.71,4.99
61,157,192,14.262834704032542,19.5081117965086,21.34070751110265,4.20,1.35,4.78
0,61,1,0.05124837953326988,14.262834704032542,0.385004883279187,19.28,-13.16,8.50
132,159,65,18.199114857512857,19.61283155162826,14.707184626965642,8.00,-3.93,5.47
169,99,13,20.136430327226563,16.471238898038468,4.155840641977967,16.14,-19.41,8.81
181,142,71,20.764748857944518,18.722713633111155,15.251984879808546,5.14,-8.49,5.46
113,145,183,17.204277183876087,18.879793265790646,20.86946861306418,5.84,-5.53,5.40
144,171,156,18.827433388230816,20.24115008234622,19.45575191894877,1.09,-0.94,4.86
8,101,149,2.638439589399816,16.57595865315813,19.089232776029963,-3.60,5.49,4.41
82,71,176,15.86713135486815,15.251984879808546,20.50294947014537,-8.74,2.63,3.61
73,83,10,15.400892767899983,15.89826251769707,3.2548490294356114,16.88,-13.35,8.14
100,44,198,16.5235987755983,11.665447355061374,21.654866776461628,12.26,-16.65,7.76
69,94,18,15.086695589079973,16.20943951023932,5.5928861093607765,15.37,-11.78,7.57
18,90,89,5.5928861093607765,16.0,15.99792307655433,0.63,3.87,4.65
10,38,67,3.2548490294356114,10.482241390103653,14.90507657149427,-4.01,0.07,4.04
173,158,29,20.34586983746588,19.56047167406843,8.457501307691139,15.86,-13.28,7.73
19,117,55,5.870393709947933,17.413716694115408,13.475976088430102,5.99,0.22,5.18
60,53,162,14.14167955265112,13.181924696880806,19.76991118430775,-9.16,2.11,3.70
16,119,6,5.0279006281868845,17.518436449235068,2.0096658716147076,21.97,-9.75,8.35
186,137,181,21.02654824574367,18.460914245312004,20.764748857944518,23.46,-8.40,8.23
115,129,107,17.308996938995747,18.042035224833366,16.89011791851711,1.53,-1.29,5.02
36,41,122,10.057903322897012,11.09080298304032,17.675516081914555,-7.71,1.16,4.04
155,152,8,19.403392041388944,19.246312408709453,2.638439589399816,24.01,-17.59,10.33
108,198,153,16.942477796076936,21.654866776461628,19.298672286269284,-0.14,0.97,5.05
21,76,26,6.41532697579035,15.59343906930571,7.717841561694776,10.32,-5.09,6.07
155,87,129,19.403392041388944,15.981308661506603,18.042035224833366,-3.87,-5.33,4.25
177,168,97,20.5553093477052,20.084070449666733,16.366519142918808,5.33,-6.05,5.64
180,44,140,20.712388980384688,11.665447355061374,18.617993877991495,-10.16,-9.31,3.13
182,97,111,20.81710873550435,16.366519142918808,17.099557428756427,-2.36,-8.72,4.43
178,25,106,20.607669225265028,7.4642593033726214,16.83775804095728,-12.58,-13.58,1.94
97,27,151,16.366519142918808,7.9679225600762535,19.193952531149623,-15.85,-7.19,2.62
175,12,54,20.45058959258554,3.8586926565269692,13.330922899968243,-12.96,-19.19,0.72
87,74,167,15.981308661506603,15.46918894115717,20.031710572106903,-8.34,-2.22,4.16
71,143,181,15.251984879808546,18.775073510670985,20.764748857944518,-2.33,2.16,4.94
135,112,185,18.356194490192344,17.151917306316257,20.97418836818384,-5.42,-1.98,4.19
175,101,28,20.45058959258554,16.57595865315813,8.214482356357948,10.41,-17.16,7.00
114,163,154,17.256637061435917,19.822271061867582,19.351032163829114,0.49,-0.54,4.94
95,152,52,16.26179938779915,19.246312408709453,13.028993171212555,8.56,-6.18,5.81
174,115,10,20.39822971502571,17.308996938995747,3.2548490294356114,18.95,-21.09,10.01
142,157,55,18.722713633111155,19.5081117965086,13.475976088430102,8.74,-8.56,6.19
160,195,30,19.66519142918809,21.49778714378214,8.696960070847283,14.85,-13.51,7.62
116,28,106,17.361356816555578,8.214482356357948,16.83775804095728,-11.38,-10.35,2.84
33,129,80,9.393786300748786,18.042035224833366,15.79244135387939,4.17,1.74,5.10
166,93,65,19.979350694547072,16.15707963267949,14.707184626965642,1.13,-10.14,4.86
190,93,197,21.23598775598299,16.15707963267949,21.602506898901797,1.08,-10.14,4.86
11,54,82,3.55835397504017,13.330922899968243,15.86713135486815,-2.26,-1.49,4.42
82,131,49,15.86713135486815,18.146754979953023,12.546720267483146,7.54,-3.54,5.53
103,7,39,16.68067840827779,2.3255854780996543,10.68883764563985,-9.94,-15.71,1.99
76,45,193,15.59343906930571,11.849387132784805,21.39306738866248,2.00,-9.66,4.72
68,47,8,14.997923866109716,12.205766788797881,2.638439589399816,13.97,-16.45,7.59
47,170,141,12.205766788797881,20.188790204786393,18.670353755551325,3.24,6.75,4.97
49,169,31,12.546720267483146,20.136430327226563,8.932839602563512,17.09,-3.08,6.39
109,180,175,16.994837673636766,20.712388980384688,20.45058959258554,1.03,5.20,5.08
140,100,149,18.617993877991495,16.5235987755983,19.089232776029963,-4.57,-2.57,4.11
69,95,15,15.086695589079973,16.26179938779915,4.740468306292527,15.61,-13.14,7.94
28,60,82,8.214482356357948,14.14167955265112,15.86713135486815,-1.25,0.46,4.60
197,50,110,21.602506898901797,12.711378483641944,17.047197551196597,-4.71,1.82,4.32
134,97,144,18.303834612632514,16.366519142918808,18.827433388230816,-4.43,-2.40,4.16
68,83,134,14.997923866109716,15.89826251769707,18.303834612632514,-4.40,-0.57,4.33
116,12,142,17.361356816555578,3.8586926565269692,18.722713633111155,-19.39,-8.76,0.97
25,179,48,7.4642593033726214,20.66002910282486,12.378178619099486,13.49,3.73,5.48
58,87,178,13.887353348741506,15.981308661506603,20.607669225265028,-7.31,5.83,4.31
152,65,127,19.246312408709453,14.707184626965642,17.937315469713706,-5.60,-6.23,3.67
9,140,86,2.9482025545832684,18.617993877991495,15.966772466552335,5.08,4.78,5.16
176,45,168,20.50294947014537,11.849387132784805,20.084070449666733,-12.48,-7.42,2.41
21,112,7,6.41532697579035,17.151917306316257,2.3255854780996543,20.98,-11.66,8.79
91,85,4,16.05235987755983,15.948085017929593,1.368734320216035,20.98,-11.66,8.79
46,117,69,12.029498336824524,17.413716694115408,15.086695589079973,4.08,0.48,5.29
194,53,106,21.445427266222307,13.181924696880806,16.83775804095728,-4.32,-0.11,4.42
31,192,155,8.932839602563512,21.34070751110265,19.403392041388944,-8.28,4.43,4.46
144,163,136,18.827433388230816,19.822271061867582,18.408554367752174,1.90,-0.74,5.31
172,24,87,20.293509959906054,7.207196026308502,15.981308661506603,-11.28,-14.18,2.24
188,88,96,21.13126800086333,15.991692468305096,16.31415926535898,-1.79,-9.62,4.56
166,52,55,19.979350694547072,13.028993171212555,13.475976088430102,-1.47,-13.02,4.42
28,140,71,8.214482356357948,18.617993877991495,15.251984879808546,6.27,2.54,5.37
76,162,132,15.59343906930571,19.76991118430775,18.199114857512857,6.27,2.54,5.37
25,83,24,7.4642593033726214,15.89826251769707,7.207196026308502,11.85,-6.32,6.57
133,72,36,18.251474735072684,15.328489528448422,10.057903322897012,6.54,-12.31,6.38
47,63,126,12.205766788797881,14.493081667469404,17.884955592153876,-4.74,0.80,4.64
98,42,100,16.418879020478638,11.28614033248413,16.5235987755983,-6.49,-5.19,3.83
29,172,61,8.457501307691139,20.293509959906054,14.262834704032542,10.43,4.61,5.54
1,21,108,0.385004883279187,6.41532697579035,16.942477796076936,-11.82,-0.80,3.47
108,64,54,16.942477796076936,14.602155455249658,13.330922899968243,1.15,-6.52,5.02
8,24,77,2.638439589399816,7.207196026308502,15.649383319282322,-8.58,-2.48,3.75
198,175,5,21.654866776461628,20.45058959258554,1.69070672919662,28.15,-6.36,8.31
33,23,58,9.393786300748786,6.946672270512806,13.887353348741506,-7.19,-3.06,3.95
146,160,44,18.932153143350472,19.66519142918809,11.665447355061374,11.33,-7.47,6.76
166,145,135,19.979350694547072,18.879793265790646,18.356194490192344,0.28,-3.88,5.34
54,83,134,13.330922899968243,15.89826251769707,18.303834612632514,-4.12,0.34,4.91
124,104,162,17.780235837034216,16.73303828583762,19.76991118430775,-5.31,-0.80,4.64
71,188,84,15.251984879808546,21.13126800086333,15.925247774155828,1.37,-2.98,5.26
58,56,107,13.887353348741506,13.617072883547621,16.89011791851711,-4.10,-2.69,4.65
193,44,88,21.39306738866248,11.665447355061374,15.991692468305096,-4.93,-4.53,4.36
102,181,48,16.62831853071796,20.764748857944518,12.378178619099486,-0.81,-9.53,4.80
55,91,175,13.475976088430102,16.05235987755983,20.45058959258554,-7.25,3.17,4.91
9,41,197,2.9482025545832684,11.09080298304032,21.602506898901797,-12.55,4.73,4.48
157,198,149,19.5081117965086,21.654866776461628,19.089232776029963,-11.80,-7.36,2.63
10,128,96,3.2548490294356114,17.989675347273536,16.31415926535898,2.95,4.19,5.37
116,58,140,17.361356816555578,13.887353348741506,18.617993877991495,-7.05,-2.54,4.00
162,49,180,19.76991118430775,12.546720267483146,20.712388980384688,-12.70,-5.13,2.95
158,104,19,19.56047167406843,16.73303828583762,5.870393709947933,14.25,-17.02,8.41
12,74,141,3.8586926565269692,15.46918894115717,18.670353755551325,-5.22,4.33,4.94
16,74,75,5.0279006281868845,15.46918894115717,15.53337271280406,0.27,1.79,5.00
25,184,190,7.4642593033726214,20.92182849062401,21.23598775598299,0.27,1.79,5.00
157,198,179,19.5081117965086,21.654866776461628,20.66002910282486,-9.96,-3.65,3.56
114,53,133,17.256637061435917,13.181924696880806,18.251474735072684,-7.58,-5.15,3.76
177,124,7,20.5553093477052,17.780235837034216,2.3255854780996543,-7.58,-5.15,3.76
4,43,51,1.368734320216035,11.477693490231381,12.87214032778536,-1.09,-3.81,5.03
131,105,13,18.146754979953023,16.78539816339745,4.155840641977967,17.10,-15.76,9.04
131,198,125,18.146754979953023,21.654866776461628,17.832595714594046,-2.00,-3.17,4.99
58,100,103,13.887353348741506,16.5235987755983,16.68067840827779,-0.46,-0.67,5.15
43,135,15,11.477693490231381,18.356194490192344,4.740468306292527,19.65,-8.15,7.95
83,169,72,15.89826251769707,20.136430327226563,15.328489528448422,9.12,0.27,5.98
12,172,76,3.8586926565269692,20.293509959906054,15.59343906930571,9.81,6.06,5.63
195,180,43,21.49778714378214,20.712388980384688,11.477693490231381,15.15,3.94,5.99
21,159,17,6.41532697579035,19.61283155162826,5.312047538836488,21.78,-3.04,7.43
123,51,147,17.727875959474385,12.87214032778536,18.984513020910303,-8.81,-2.96,4.00
125,87,136,17.832595714594046,15.981308661506603,18.408554367752174,-4.70,-2.27,4.65
52,193,148,13.028993171212555,21.39306738866248,19.036872898470133,-5.15,2.39,5.02
191,69,161,21.28834763354282,15.086695589079973,19.71755130674792,-5.15,2.39,5.02
47,64,65,12.205766788797881,14.602155455249658,14.707184626965642,-0.02,-2.22,5.18
8,104,95,2.638439589399816,16.73303828583762,16.26179938779915,1.50,5.08,5.43
93,35,176,16.15707963267949,9.840195070521261,20.50294947014537,-14.90,-0.74,3.10
155,144,87,19.403392041388944,18.827433388230816,15.981308661506603,3.82,-5.91,5.85
130,4,127,18.094395102393197,1.368734320216035,17.937315469713706,-21.44,-12.46,0.73
20,147,74,6.144548009571466,18.984513020910303,15.46918894115717,6.83,4.68,5.73
73,59,106,15.400892767899983,14.016515832834287,16.83775804095728,-3.42,-1.03,4.76
153,9,143,19.298672286269284,2.9482025545832684,18.775073510670985,-21.28,-12.08,0.38
18,99,43,5.5928861093607765,16.471238898038468,11.477693490231381,7.12,-1.03,5.86
32,58,177,9.165121159920353,13.887353348741506,20.5553093477052,-9.65,6.48,4.88
110,34,64,17.047197551196597,9.618816884063733,14.602155455249658,-5.78,-8.76,3.88
60,139,20,14.14167955265112,18.565634000431665,6.144548009571466,17.87,-8.86,7.93
184,126,4,20.92182849062401,17.884955592153876,1.368734320216035,23.39,-13.48,9.82
107,121,162,16.89011791851711,17.62315620435473,19.76991118430775,-3.84,1.92,5.35
78,131,150,15.701201093766748,18.146754979953023,19.141592653589793,-3.84,1.92,5.35
105,135,37,16.78539816339745,18.356194490192344,10.271924406583437,11.15,-6.98,6.95
191,29,72,21.28834763354282,8.457501307691139,15.328489528448422,11.15,-6.98,6.95
91,197,185,16.05235987755983,21.602506898901797,20.97418836818384,-7.46,-8.14,4.09
154,108,189,19.351032163829114,16.942477796076936,21.18362787842316,2.12,-8.28,5.73
0,125,94,0.05124837953326988,17.832595714594046,16.20943951023932,3.18,3.94,5.64
180,44,147,20.712388980384688,11.665447355061374,18.984513020910303,-10.86,-8.82,3.17
114,87,120,17.256637061435917,15.981308661506603,17.570796326794895,-3.49,-5.31,4.87
36,27,189,10.057903322897012,7.9679225600762535,21.18362787842316,-11.52,-2.80,3.92
123,71,178,17.727875959474385,15.251984879808546,20.607669225265028,-9.71,-1.20,4.25
192,159,52,21.34070751110265,19.61283155162826,13.028993171212555,9.50,-5.33,6.53
153,66,132,19.298672286269284,14.808160965265309,18.199114857512857,-6.02,-6.56,4.41
191,98,148,21.28834763354282,16.418879020478638,19.036872898470133,-5.12,-4.62,4.66
116,112,20,17.361356816555578,17.151917306316257,6.144548009571466,14.75,-14.38,8.40
187,184,88,21.0789081233035,20.92182849062401,15.991692468305096,1.45,-5.59,5.62
6,93,67,2.0096658716147076,16.15707963267949,14.90507657149427,2.28,-0.07,5.51
11,115,126,3.55835397504017,17.308996938995747,17.884955592153876,2.28,-0.07,5.51
70,3,155,15.171384800269436,1.0437752261748656,19.403392041388944,-23.24,-6.02,1.36
171,92,39,20.24115008234622,16.10471975511966,10.68883764563985,6.12,-14.53,6.48
113,150,69,17.204277183876087,19.141592653589793,15.086695589079973,6.52,-5.81,6.32
138,50,60,18.513274122871834,12.711378483641944,14.14167955265112,-1.95,-11.05,5.10
169,187,2,20.136430327226563,21.0789081233035,0.7158563429488609,16.30,-24.94,11.07
123,20,104,17.727875959474385,6.144548009571466,16.73303828583762,-14.30,-11.82,3.17
195,32,65,21.49778714378214,9.165121159920353,14.707184626965642,-7.58,-12.55,4.05
84,181,175,15.925247774155828,20.764748857944518,20.45058959258554,-16.15,-4.45,3.76
98,140,20,16.418879020478638,18.617993877991495,6.144548009571466,17.41,-13.16,8.43
195,87,123,21.49778714378214,15.981308661506603,17.727875959474385,-3.50,-4.44,4.93
179,99,97,20.66002910282486,16.471238898038468,16.366519142918808,-1.27,-10.19,5.06
164,112,69,19.874630939427412,17.151917306316257,15.086695589079973,2.09,-10.60,5.54
71,168,11,15.251984879808546,20.084070449666733,3.55835397504017,24.00,-12.89,9.29
127,30,95,17.937315469713706,8.696960070847283,16.26179938779915,-10.09,-10.21,3.63
122,137,129,17.675516081914555,18.460914245312004,18.042035224833366,-0.11,-3.05,5.33
109,166,183,16.994837673636766,19.979350694547072,20.86946861306418,2.96,-0.99,5.64
6,181,122,2.0096658716147076,20.764748857944518,17.675516081914555,4.45,6.71,5.60
185,197,143,20.97418836818384,21.602506898901797,18.775073510670985,2.92,9.54,5.62
193,123,120,21.39306738866248,17.727875959474385,17.570796326794895,0.90,6.87,5.38
95,90,180,16.26179938779915,16.0,20.712388980384688,-7.89,3.04,4.50
139,16,32,18.565634000431665,5.0279006281868845,9.165121159920353,-5.04,-18.15,3.67
100,68,75,16.5235987755983,14.997923866109716,15.53337271280406,-0.73,-6.59,5.19
7,13,121,2.3255854780996543,4.155840641977967,17.62315620435473,-16.02,-2.92,3.52
135,178,131,18.356194490192344,20.607669225265028,18.146754979953023,3.88,0.37,5.78
10,41,75,3.2548490294356114,11.09080298304032,15.53337271280406,-3.62,-0.12,4.77
75,14,106,15.53337271280406,4.449773801476823,16.83775804095728,-14.83,-7.02,2.38
174,68,184,20.39822971502571,14.997923866109716,20.92182849062401,-4.17,-9.85,4.45
114,66,156,17.256637061435917,14.808160965265309,19.45575191894877,-8.15,-4.10,4.46
87,33,133,15.981308661506603,9.393786300748786,18.251474735072684,-11.92,-6.68,3.50
98,48,70,16.418879020478638,12.378178619099486,15.171384800269436,-3.21,-8.75,4.54
53,165,129,13.181924696880806,19.926990816987242,18.042035224833366,3.57,3.66,5.70
183,79,77,20.86946861306418,15.748888346444957,15.649383319282322,0.28,-2.42,5.26
158,14,149,19.56047167406843,4.449773801476823,19.089232776029963,-20.00,-12.04,0.76
123,35,43,17.727875959474385,9.840195070521261,11.477693490231381,-2.26,-14.19,4.29
22,27,42,6.682708874626385,7.9679225600762535,11.28614033248413,-3.74,-7.23,4.27
91,127,191,16.05235987755983,17.937315469713706,21.28834763354282,9.09,-5.32,6.23
94,11,32,16.20943951023932,3.55835397504017,9.165121159920353,-5.93,-15.57,3.46
92,7,188,16.10471975511966,2.3255854780996543,21.13126800086333,-7.58,-16.21,2.91
43,180,141,11.477693490231381,20.712388980384688,18.670353755551325,4.09,7.91,5.45
3,9,59,1.0437752261748656,2.9482025545832684,14.016515832834287,-11.97,-5.44,2.92
98,176,1,16.418879020478638,20.50294947014537,0.385004883279187,29.80,-13.82,10.61
91,108,83,16.05235987755983,16.942477796076936,15.89826251769707,2.04,-2.03,5.45
5,143,8,1.69070672919662,18.775073510670985,2.638439589399816,2.04,-2.03,5.45
3,21,63,1.0437752261748656,6.41532697579035,14.493081667469404,-8.45,-2.08,4.02
83,16,110,15.89826251769707,5.0279006281868845,17.047197551196597,-15.04,-6.47,2.47
29,94,43,8.457501307691139,16.20943951023932,11.477693490231381,6.87,0.65,5.69
80,161,43,15.79244135387939,19.71755130674792,11.477693490231381,12.58,-1.65,6.46
75,165,72,15.53337271280406,19.926990816987242,15.328489528448422,12.58,-1.65,6.46
147,90,4,18.984513020910303,16.0,1.368734320216035,20.40,-20.25,10.95
19,28,129,5.870393709947933,8.214482356357948,18.042035224833366,20.40,-20.25,10.95
151,194,70,19.193952531149623,21.445427266222307,15.171384800269436,-8.94,-12.65,3.03
85,82,21,15.948085017929593,15.86713135486815,6.41532697579035,11.89,-13.34,7.54
93,83,5,16.15707963267949,15.89826251769707,1.69070672919662,18.87,-17.67,9.74
166,188,24,19.979350694547072,21.13126800086333,7.207196026308502,10.93,-17.42,8.12
92,53,198,16.10471975511966,13.181924696880806,21.654866776461628,8.61,-15.07,7.37
40,140,120,10.891696849574167,18.617993877991495,17.570796326794895,8.61,-15.07,7.37
15,135,179,4.740468306292527,18.356194490192344,20.66002910282486,-3.03,11.99,5.71
85,86,134,15.948085017929593,15.966772466552335,18.303834612632514,-3.96,1.15,4.73
192,176,172,21.34070751110265,20.50294947014537,20.293509959906054,0.70,6.93,5.55
88,132,48,15.991692468305096,18.199114857512857,12.378178619099486,0.70,6.93,5.55
146,108,185,18.932153143350472,16.942477796076936,20.97418836818384,5.45,-9.27,6.25
42,73,117,11.28614033248413,15.400892767899983,17.413716694115408,-2.97,1.78,5.12
117,63,42,17.413716694115408,14.493081667469404,11.28614033248413,-2.97,1.78,5.12
96,47,120,16.31415926535898,12.205766788797881,17.570796326794895,-6.82,-4.33,4.33
21,113,25,6.41532697579035,17.204277183876087,7.4642593033726214,13.92,-3.41,6.82
100,126,131,16.5235987755983,17.884955592153876,18.146754979953023,-0.16,1.32,5.35
150,140,72,19.141592653589793,18.617993877991495,15.328489528448422,-0.16,1.32,5.35
66,137,78,14.808160965265309,18.460914245312004,15.701201093766748,4.85,-1.96,5.94
67,51,196,14.90507657149427,12.87214032778536,21.550147021341967,4.85,-1.96,5.94
172,125,67,20.293509959906054,17.832595714594046,14.90507657149427,3.82,-9.49,6.02
97,176,162,16.366519142918808,20.50294947014537,19.76991118430775,1.25,1.92,5.80
146,163,21,18.932153143350472,19.822271061867582,6.41532697579035,19.20,-13.94,9.18
157,72,181,19.5081117965086,15.328489528448422,20.764748857944518,11.22,-17.56,8.27
199,180,166,21.707226654021458,20.712388980384688,19.979350694547072,0.85,-0.44,5.78
37,95,34,10.271924406583437,16.26179938779915,9.618816884063733,9.19,-4.29,6.48
143,169,145,18.775073510670985,20.136430327226563,18.879793265790646,1.98,0.27,5.77
132,117,55,18.199114857512857,17.413716694115408,13.475976088430102,4.70,-7.03,6.11
117,187,98,17.413716694115408,21.0789081233035,16.418879020478638,1.13,-3.87,5.66
116,123,179,17.361356816555578,17.727875959474385,20.66002910282486,-5.41,1.08,5.16
13,129,145,4.155840641977967,18.042035224833366,18.879793265790646,-1.13,7.55,5.63
196,150,179,21.550147021341967,19.141592653589793,20.66002910282486,-1.13,7.55,5.63
185,33,29,20.97418836818384,9.393786300748786,8.457501307691139,3.18,-5.76,5.79
80,156,93,15.79244135387939,19.45575191894877,16.15707963267949,5.75,1.88,6.12
134,95,55,18.303834612632514,16.26179938779915,13.475976088430102,3.12,-7.44,6.06
84,138,68,15.925247774155828,18.513274122871834,14.997923866109716,3.12,-7.44,6.06
67,157,163,14.90507657149427,19.5081117965086,19.822271061867582,-0.21,4.46,6.00
147,82,192,18.984513020910303,15.86713135486815,21.34070751110265,-7.30,-3.12,4.61
5,51,23,1.69070672919662,12.87214032778536,6.946672270512806,9.25,-6.13,6.95
127,15,155,17.937315469713706,4.740468306292527,19.403392041388944,-19.81,-8.00,1.71
74,112,96,15.46918894115717,17.151917306316257,16.31415926535898,0.74,-1.67,5.73
2,43,28,0.7158563429488609,11.477693490231381,8.214482356357948,5.74,-4.55,6.21
9,116,55,2.9482025545832684,17.361356816555578,13.475976088430102,6.52,4.83,5.99
13,117,80,4.155840641977967,17.413716694115408,15.79244135387939,4.17,7.09,5.94
2,188,172,0.7158563429488609,21.13126800086333,20.293509959906054,-3.67,13.99,6.25
131,129,139,18.146754979953023,18.042035224833366,18.565634000431665,-1.15,-0.26,5.78
66,100,72,14.808160965265309,16.5235987755983,15.328489528448422,-1.15,-0.26,5.78
123,57,97,17.727875959474385,13.754202220468997,16.366519142918808,-3.50,-5.41,5.26
95,11,101,16.26179938779915,3.55835397504017,16.57595865315813,-15.89,-9.73,2.69
160,149,141,19.66519142918809,19.089232776029963,18.670353755551325,-15.89,-9.73,2.69
80,180,165,15.79244135387939,20.712388980384688,19.926990816987242,1.22,3.72,6.37
105,168,157,16.78539816339745,20.084070449666733,19.5081117965086,0.53,2.05,6.25
42,43,136,11.28614033248413,11.477693490231381,18.408554367752174,-8.41,1.14,5.07
112,49,166,17.151917306316257,12.546720267483146,19.979350694547072,-10.65,-1.72,4.49
117,77,122,17.413716694115408,15.649383319282322,17.675516081914555,-10.65,-1.72,4.49
133,173,9,18.251474735072684,20.34586983746588,2.9482025545832684,25.33,-14.59,10.82
190,188,194,21.23598775598299,21.13126800086333,21.445427266222307,24.99,-14.27,10.70
179,31,80,20.66002910282486,8.932839602563512,15.79244135387939,-9.00,-14.21,4.39
127,0,76,17.937315469713706,0.05124837953326988,15.59343906930571,-9.00,-14.21,4.39
183,140,47,20.86946861306418,18.617993877991495,12.205766788797881,8.47,-9.21,7.12
50,47,194,12.711378483641944,12.205766788797881,21.445427266222307,0.64,-6.65,5.84
79,1,59,15.748888346444957,0.385004883279187,14.016515832834287,-16.34,-13.43,2.00
62,70,123,14.37997179924686,15.171384800269436,17.727875959474385,-16.34,-13.43,2.00
147,63,117,18.984513020910303,14.493081667469404,17.413716694115408,-5.30,-7.41,4.84
141,85,8,18.670353755551325,15.948085017929593,2.638439589399816,17.85,-19.76,10.21
93,121,123,16.15707963267949,17.62315620435473,17.727875959474385,-0.39,-1.88,5.88
100,103,60,16.5235987755983,16.68067840827779,14.14167955265112,2.95,-6.25,6.13
199,149,11,21.707226654021458,19.089232776029963,3.55835397504017,22.41,-14.18,9.89
139,149,91,18.565634000431665,19.089232776029963,16.05235987755983,4.66,-4.63,6.51
123,70,95,17.727875959474385,15.171384800269436,16.26179938779915,-2.46,-6.81,5.52
15,88,25,4.740468306292527,15.991692468305096,7.4642593033726214,11.40,-7.21,7.37
183,78,52,20.86946861306418,15.701201093766748,13.028993171212555,3.55,-0.52,6.04
9,112,117,2.9482025545832684,17.151917306316257,17.413716694115408,0.38,6.26,5.95
16,118,31,5.0279006281868845,17.466076571675238,8.932839602563512,12.42,-1.30,6.91
105,13,61,16.78539816339745,4.155840641977967,14.262834704032542,12.42,-1.30,6.91
194,103,42,21.445427266222307,16.68067840827779,11.28614033248413,6.90,-7.30,6.72
167,47,163,20.031710572106903,12.205766788797881,19.822271061867582,-11.58,-7.13,3.79
141,29,93,18.670353755551325,8.457501307691139,16.15707963267949,-10.27,-11.57,3.35
171,37,50,20.24115008234622,10.271924406583437,12.711378483641944,-4.09,-15.63,4.31
79,18,114,15.748888346444957,5.5928861093607765,17.256637061435917,-15.34,-9.66,2.99
86,176,199,15.966772466552335,20.50294947014537,21.707226654021458,-15.34,-9.66,2.99
92,153,68,16.10471975511966,19.298672286269284,14.997923866109716,6.56,-4.07,6.42
84,58,86,15.925247774155828,13.887353348741506,15.966772466552335,6.56,-4.07,6.42
176,28,113,20.50294947014537,8.214482356357948,17.204277183876087,-12.48,-13.77,2.77
38,70,8,10.482241390103653,15.171384800269436,2.638439589399816,-12.48,-13.77,2.77
113,68,3,17.204277183876087,14.997923866109716,1.0437752261748656,18.57,-19.26,10.69
99,108,47,16.471238898038468,16.942477796076936,12.205766788797881,6.11,-7.46,6.63
143,174,95,18.775073510670985,20.39822971502571,16.26179938779915,6.11,-7.46,6.63
193,180,25,21.39306738866248,20.712388980384688,7.4642593033726214,19.09,-11.06,8.77
145,22,50,18.879793265790646,6.682708874626385,12.711378483641944,-7.39,-15.00,4.17
42,138,148,11.28614033248413,18.513274122871834,19.036872898470133,-0.74,5.52,5.99
34,11,123,9.618816884063733,3.55835397504017,17.727875959474385,-17.00,-4.00,3.11
72,15,88,15.328489528448422,4.740468306292527,15.991692468305096,-13.53,-8.03,2.74
63,182,99,14.493081667469404,20.81710873550435,16.471238898038468,-14.19,-7.23,2.75
45,167,169,11.849387132784805,20.031710572106903,20.136430327226563,0.10,8.31,5.87
158,62,194,19.56047167406843,14.37997179924686,21.445427266222307,-9.62,-4.71,3.76
122,16,75,17.675516081914555,5.0279006281868845,15.53337271280406,-9.62,-4.71,3.76
191,38,176,21.28834763354282,10.482241390103653,20.50294947014537,-14.45,-4.69,3.42
127,96,138,17.937315469713706,16.31415926535898,18.513274122871834,-4.38,-3.84,4.76
7,159,107,2.3255854780996543,19.61283155162826,16.89011791851711,5.26,6.74,5.79
79,45,7,15.748888346444957,11.849387132784805,2.3255854780996543,14.24,-16.23,8.89
119,16,185,17.518436449235068,5.0279006281868845,20.97418836818384,5.28,-22.35,7.23
84,21,185,15.925247774155828,6.41532697579035,20.97418836818384,7.48,-19.94,7.43
113,71,113,17.204277183876087,15.251984879808546,17.204277183876087,-3.67,-3.64,4.96
48,57,196,12.378178619099486,13.754202220468997,21.550147021341967,-4.44,0.09,5.04
43,188,166,11.477693490231381,21.13126800086333,19.979350694547072,-4.44,0.09,5.04
